record,polled_utc,line,destination,arrival_utc,minutes_away
2719,2025-05-08T05:43:45+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:00:48+00:00,17
2720,2025-05-08T05:43:45+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,32
2721,2025-05-08T05:43:45+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,79
2722,2025-05-08T05:43:45+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,104
2723,2025-05-08T05:43:45+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T08:18:11+00:00,154
2724,2025-05-08T05:44:47+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T05:45:06+00:00,0
2725,2025-05-08T05:44:47+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:00:48+00:00,16
2726,2025-05-08T05:44:47+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,31
2727,2025-05-08T05:44:47+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,78
2728,2025-05-08T05:44:47+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,103
2729,2025-05-08T05:44:47+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T08:18:11+00:00,153
2730,2025-05-08T05:45:49+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:00:48+00:00,14
2731,2025-05-08T05:45:49+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,29
2732,2025-05-08T05:45:49+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,44
2733,2025-05-08T05:45:49+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,77
2734,2025-05-08T05:45:49+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,102
2735,2025-05-08T05:45:49+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T08:18:11+00:00,152
2736,2025-05-08T05:46:51+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:00:48+00:00,13
2737,2025-05-08T05:46:51+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,28
2738,2025-05-08T05:46:51+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,43
2739,2025-05-08T05:46:51+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,76
2740,2025-05-08T05:46:51+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,101
2741,2025-05-08T05:46:51+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T08:18:11+00:00,151
2742,2025-05-08T05:47:54+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:00:48+00:00,12
2743,2025-05-08T05:47:54+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,27
2744,2025-05-08T05:47:54+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,42
2745,2025-05-08T05:47:54+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,75
2746,2025-05-08T05:47:54+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,100
2747,2025-05-08T05:47:54+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T08:18:11+00:00,150
2748,2025-05-08T05:48:56+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:00:48+00:00,11
2749,2025-05-08T05:48:56+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,26
2750,2025-05-08T05:48:56+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,41
2751,2025-05-08T05:48:56+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,74
2752,2025-05-08T05:48:56+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,99
2753,2025-05-08T05:48:56+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T08:18:11+00:00,149
2754,2025-05-08T05:49:58+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:00:48+00:00,10
2755,2025-05-08T05:49:58+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,25
2756,2025-05-08T05:49:58+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,40
2757,2025-05-08T05:49:58+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,73
2758,2025-05-08T05:49:58+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,98
2759,2025-05-08T05:49:58+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,123
2760,2025-05-08T05:51:00+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:00:48+00:00,9
2761,2025-05-08T05:51:00+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,24
2762,2025-05-08T05:51:00+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,39
2763,2025-05-08T05:51:00+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,72
2764,2025-05-08T05:51:00+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,97
2765,2025-05-08T05:51:00+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,122
2766,2025-05-08T05:52:02+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:00:48+00:00,8
2767,2025-05-08T05:52:02+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,23
2768,2025-05-08T05:52:02+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,38
2769,2025-05-08T05:52:02+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,71
2770,2025-05-08T05:52:02+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,96
2771,2025-05-08T05:52:02+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,121
2772,2025-05-08T05:53:04+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:00:48+00:00,7
2773,2025-05-08T05:53:04+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,22
2774,2025-05-08T05:53:04+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,37
2775,2025-05-08T05:53:04+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,70
2776,2025-05-08T05:53:04+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,95
2777,2025-05-08T05:53:04+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,120
2778,2025-05-08T05:54:06+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:00:48+00:00,6
2779,2025-05-08T05:54:06+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,21
2780,2025-05-08T05:54:06+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,36
2781,2025-05-08T05:54:06+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,69
2782,2025-05-08T05:54:06+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,94
2783,2025-05-08T05:54:06+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,119
2784,2025-05-08T05:55:09+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:01:11+00:00,6
2785,2025-05-08T05:55:09+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,20
2786,2025-05-08T05:55:09+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,35
2787,2025-05-08T05:55:09+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,68
2788,2025-05-08T05:55:09+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,93
2789,2025-05-08T05:55:09+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,118
2790,2025-05-08T05:56:11+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:01:11+00:00,4
2791,2025-05-08T05:56:11+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,19
2792,2025-05-08T05:56:11+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,34
2793,2025-05-08T05:56:11+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,66
2794,2025-05-08T05:56:11+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,91
2795,2025-05-08T05:56:11+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,116
2796,2025-05-08T05:57:13+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:02:11+00:00,4
2797,2025-05-08T05:57:13+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,18
2798,2025-05-08T05:57:13+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,33
2799,2025-05-08T05:57:13+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,65
2800,2025-05-08T05:57:13+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,90
2801,2025-05-08T05:57:13+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,115
2802,2025-05-08T05:58:15+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:04:03+00:00,5
2803,2025-05-08T05:58:15+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,17
2804,2025-05-08T05:58:15+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,32
2805,2025-05-08T05:58:15+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,64
2806,2025-05-08T05:58:15+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,89
2807,2025-05-08T05:58:15+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,114
2808,2025-05-08T05:59:17+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:02:10+00:00,2
2809,2025-05-08T05:59:17+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,16
2810,2025-05-08T05:59:17+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,31
2811,2025-05-08T05:59:17+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,63
2812,2025-05-08T05:59:17+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,88
2813,2025-05-08T05:59:17+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,113
2814,2025-05-08T06:00:19+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:01:40+00:00,1
2815,2025-05-08T06:00:19+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,15
2816,2025-05-08T06:00:19+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,30
2817,2025-05-08T06:00:19+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,62
2818,2025-05-08T06:00:19+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,87
2819,2025-05-08T06:00:19+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,112
2820,2025-05-08T06:01:21+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:01:37+00:00,0
2821,2025-05-08T06:01:21+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,14
2822,2025-05-08T06:01:21+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,29
2823,2025-05-08T06:01:21+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,61
2824,2025-05-08T06:01:21+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,86
2825,2025-05-08T06:01:21+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,111
2826,2025-05-08T06:02:23+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,13
2827,2025-05-08T06:02:23+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,28
2828,2025-05-08T06:02:23+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,43
2829,2025-05-08T06:02:23+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,60
2830,2025-05-08T06:02:23+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,85
2831,2025-05-08T06:02:23+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,110
2832,2025-05-08T06:03:25+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,12
2833,2025-05-08T06:03:25+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,27
2834,2025-05-08T06:03:25+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,42
2835,2025-05-08T06:03:25+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,59
2836,2025-05-08T06:03:25+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,84
2837,2025-05-08T06:03:25+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,109
2838,2025-05-08T06:04:27+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,11
2839,2025-05-08T06:04:27+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,26
2840,2025-05-08T06:04:27+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,41
2841,2025-05-08T06:04:27+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,58
2842,2025-05-08T06:04:27+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,83
2843,2025-05-08T06:04:27+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,108
2844,2025-05-08T06:05:29+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,10
2845,2025-05-08T06:05:29+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,25
2846,2025-05-08T06:05:29+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,40
2847,2025-05-08T06:05:29+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,57
2848,2025-05-08T06:05:29+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,82
2849,2025-05-08T06:05:29+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,107
2850,2025-05-08T06:06:31+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,9
2851,2025-05-08T06:06:31+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,24
2852,2025-05-08T06:06:31+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,39
2853,2025-05-08T06:06:31+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,56
2854,2025-05-08T06:06:31+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,81
2855,2025-05-08T06:06:31+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,106
2856,2025-05-08T06:07:33+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,8
2857,2025-05-08T06:07:33+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,23
2858,2025-05-08T06:07:33+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,38
2859,2025-05-08T06:07:33+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,55
2860,2025-05-08T06:07:33+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,80
2861,2025-05-08T06:07:33+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,105
2862,2025-05-08T06:08:35+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,7
2863,2025-05-08T06:08:35+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,22
2864,2025-05-08T06:08:35+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,37
2865,2025-05-08T06:08:35+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,54
2866,2025-05-08T06:08:35+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,79
2867,2025-05-08T06:08:35+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,104
2868,2025-05-08T06:09:37+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,6
2869,2025-05-08T06:09:37+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,21
2870,2025-05-08T06:09:37+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,36
2871,2025-05-08T06:09:37+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,53
2872,2025-05-08T06:09:37+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,78
2873,2025-05-08T06:09:37+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,103
2874,2025-05-08T06:10:40+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,5
2875,2025-05-08T06:10:40+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,20
2876,2025-05-08T06:10:40+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,35
2877,2025-05-08T06:10:40+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,52
2878,2025-05-08T06:10:40+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,77
2879,2025-05-08T06:10:40+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,102
2880,2025-05-08T06:11:42+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:48+00:00,4
2881,2025-05-08T06:11:42+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,19
2882,2025-05-08T06:11:42+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,34
2883,2025-05-08T06:11:42+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,51
2884,2025-05-08T06:11:42+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,76
2885,2025-05-08T06:11:42+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,101
2886,2025-05-08T06:12:44+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:16:20+00:00,3
2887,2025-05-08T06:12:44+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,18
2888,2025-05-08T06:12:44+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,33
2889,2025-05-08T06:12:44+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,50
2890,2025-05-08T06:12:44+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,75
2891,2025-05-08T06:12:44+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,100
2892,2025-05-08T06:13:46+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:53+00:00,2
2893,2025-05-08T06:13:46+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,17
2894,2025-05-08T06:13:46+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,32
2895,2025-05-08T06:13:46+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,49
2896,2025-05-08T06:13:46+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,74
2897,2025-05-08T06:13:46+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,99
2898,2025-05-08T06:14:48+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:46+00:00,0
2899,2025-05-08T06:14:48+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,15
2900,2025-05-08T06:14:48+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,30
2901,2025-05-08T06:14:48+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,48
2902,2025-05-08T06:14:48+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,73
2903,2025-05-08T06:14:48+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,98
2904,2025-05-08T06:15:50+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:15:56+00:00,0
2905,2025-05-08T06:15:50+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,14
2906,2025-05-08T06:15:50+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,29
2907,2025-05-08T06:15:50+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,47
2908,2025-05-08T06:15:50+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,72
2909,2025-05-08T06:15:50+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,97
2910,2025-05-08T06:16:52+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,13
2911,2025-05-08T06:16:52+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,28
2912,2025-05-08T06:16:52+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,46
2913,2025-05-08T06:16:52+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,71
2914,2025-05-08T06:16:52+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,96
2915,2025-05-08T06:17:54+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,12
2916,2025-05-08T06:17:54+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,27
2917,2025-05-08T06:17:54+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,45
2918,2025-05-08T06:17:54+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,70
2919,2025-05-08T06:17:54+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,95
2920,2025-05-08T06:18:56+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,11
2921,2025-05-08T06:18:56+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,26
2922,2025-05-08T06:18:56+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,44
2923,2025-05-08T06:18:56+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,69
2924,2025-05-08T06:18:56+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,94
2925,2025-05-08T06:19:58+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,10
2926,2025-05-08T06:19:58+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,25
2927,2025-05-08T06:19:58+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,43
2928,2025-05-08T06:19:58+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,68
2929,2025-05-08T06:19:58+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,93
2930,2025-05-08T06:21:00+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,9
2931,2025-05-08T06:21:00+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,24
2932,2025-05-08T06:21:00+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,42
2933,2025-05-08T06:21:00+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,67
2934,2025-05-08T06:21:00+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,92
2935,2025-05-08T06:22:02+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,8
2936,2025-05-08T06:22:02+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,23
2937,2025-05-08T06:22:02+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,41
2938,2025-05-08T06:22:02+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,66
2939,2025-05-08T06:22:02+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,91
2940,2025-05-08T06:23:04+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,7
2941,2025-05-08T06:23:04+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,22
2942,2025-05-08T06:23:04+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,40
2943,2025-05-08T06:23:04+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,65
2944,2025-05-08T06:23:04+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,90
2945,2025-05-08T06:24:06+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:30:48+00:00,6
2946,2025-05-08T06:24:06+00:00,TARAVAL BUS,Ulloa St & Claremont St,2025-05-08T06:45:48+00:00,21
2947,2025-05-08T06:24:06+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:03:11+00:00,39
2948,2025-05-08T06:24:06+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:28:11+00:00,64
2949,2025-05-08T06:24:06+00:00,OWL TARAVAL,Jones St & Beach St,2025-05-08T07:53:11+00:00,89
